NAME,state,place,Year,Topic,Geo,Variable,Value,Display
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_014M,,B01001_014M
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_014M,,B01001_014M
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_014M,,B01001_014M
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_014M,,B01001_014M
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_014MA,,B01001_014MA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_014MA,,B01001_014MA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_014MA,,B01001_014MA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_014MA,,B01001_014MA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_014MA,,B01001_014MA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_014MA,,B01001_014MA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_015E,,B01001_015E
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_015E,,B01001_015E
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_015E,,B01001_015E
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_015E,,B01001_015E
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_015E,,B01001_015E
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_015E,,B01001_015E
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_015EA,,B01001_015EA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_015EA,,B01001_015EA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_015EA,,B01001_015EA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_015EA,,B01001_015EA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_015EA,,B01001_015EA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_015EA,,B01001_015EA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_015M,,B01001_015M
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_015M,,B01001_015M
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_015M,,B01001_015M
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_015M,,B01001_015M
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_015M,,B01001_015M
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_015M,,B01001_015M
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_015MA,,B01001_015MA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_015MA,,B01001_015MA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_015MA,,B01001_015MA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_015MA,,B01001_015MA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_015MA,,B01001_015MA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_015MA,,B01001_015MA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_016E,,B01001_016E
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_016E,,B01001_016E
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_016E,,B01001_016E
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_016E,,B01001_016E
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_016E,,B01001_016E
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_016E,,B01001_016E
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_016EA,,B01001_016EA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_016EA,,B01001_016EA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_016EA,,B01001_016EA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_016EA,,B01001_016EA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_016EA,,B01001_016EA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_016EA,,B01001_016EA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_016M,,B01001_016M
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_016M,,B01001_016M
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_016M,,B01001_016M
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_016M,,B01001_016M
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_016M,,B01001_016M
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_016M,,B01001_016M
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_016MA,,B01001_016MA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_016MA,,B01001_016MA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_016MA,,B01001_016MA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_016MA,,B01001_016MA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_016MA,,B01001_016MA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_016MA,,B01001_016MA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_017E,,B01001_017E
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_017E,,B01001_017E
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_017E,,B01001_017E
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_017E,,B01001_017E
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_017E,,B01001_017E
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_017E,,B01001_017E
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_017EA,,B01001_017EA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_017EA,,B01001_017EA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_017EA,,B01001_017EA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_017EA,,B01001_017EA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_017EA,,B01001_017EA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_017EA,,B01001_017EA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_017M,,B01001_017M
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_017M,,B01001_017M
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_017M,,B01001_017M
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_017M,,B01001_017M
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_017M,,B01001_017M
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_017M,,B01001_017M
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_017MA,,B01001_017MA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_017MA,,B01001_017MA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_017MA,,B01001_017MA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_017MA,,B01001_017MA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_017MA,,B01001_017MA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_017MA,,B01001_017MA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_018E,,B01001_018E
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_018E,,B01001_018E
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_018E,,B01001_018E
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_018E,,B01001_018E
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_018E,,B01001_018E
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_018E,,B01001_018E
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_018EA,,B01001_018EA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_018EA,,B01001_018EA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_018EA,,B01001_018EA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_018EA,,B01001_018EA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_018EA,,B01001_018EA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_018EA,,B01001_018EA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_018M,,B01001_018M
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_018M,,B01001_018M
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_018M,,B01001_018M
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_018M,,B01001_018M
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_018M,,B01001_018M
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_018M,,B01001_018M
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_018MA,,B01001_018MA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_018MA,,B01001_018MA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_018MA,,B01001_018MA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_018MA,,B01001_018MA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_018MA,,B01001_018MA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_018MA,,B01001_018MA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_019E,,B01001_019E
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_019E,,B01001_019E
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_019E,,B01001_019E
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_019E,,B01001_019E
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_019E,,B01001_019E
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_019E,,B01001_019E
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_019EA,,B01001_019EA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_019EA,,B01001_019EA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_019EA,,B01001_019EA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_019EA,,B01001_019EA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_019EA,,B01001_019EA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_019EA,,B01001_019EA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_019M,,B01001_019M
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_019M,,B01001_019M
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_019M,,B01001_019M
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_019M,,B01001_019M
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_019M,,B01001_019M
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_019M,,B01001_019M
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_019MA,,B01001_019MA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_019MA,,B01001_019MA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_019MA,,B01001_019MA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_019MA,,B01001_019MA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_019MA,,B01001_019MA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_019MA,,B01001_019MA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_020E,,B01001_020E
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_020E,,B01001_020E
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_020E,,B01001_020E
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_020E,,B01001_020E
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_020E,,B01001_020E
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_020E,,B01001_020E
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_020EA,,B01001_020EA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_020EA,,B01001_020EA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_020EA,,B01001_020EA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_020EA,,B01001_020EA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_020EA,,B01001_020EA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_020EA,,B01001_020EA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_020M,,B01001_020M
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_020M,,B01001_020M
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_020M,,B01001_020M
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_020M,,B01001_020M
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_020M,,B01001_020M
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_020M,,B01001_020M
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_020MA,,B01001_020MA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_020MA,,B01001_020MA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_020MA,,B01001_020MA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_020MA,,B01001_020MA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_020MA,,B01001_020MA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_020MA,,B01001_020MA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_021E,,B01001_021E
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_021E,,B01001_021E
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_021E,,B01001_021E
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_021E,,B01001_021E
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_021E,,B01001_021E
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_021E,,B01001_021E
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_021EA,,B01001_021EA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_021EA,,B01001_021EA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_021EA,,B01001_021EA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_021EA,,B01001_021EA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_021EA,,B01001_021EA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_021EA,,B01001_021EA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_021M,,B01001_021M
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_021M,,B01001_021M
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_021M,,B01001_021M
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_021M,,B01001_021M
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_021M,,B01001_021M
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_021M,,B01001_021M
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_021MA,,B01001_021MA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_021MA,,B01001_021MA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_021MA,,B01001_021MA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_021MA,,B01001_021MA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_021MA,,B01001_021MA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_021MA,,B01001_021MA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_022E,,B01001_022E
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_022E,,B01001_022E
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_022E,,B01001_022E
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_022E,,B01001_022E
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_022E,,B01001_022E
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_022E,,B01001_022E
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_022EA,,B01001_022EA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_022EA,,B01001_022EA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_022EA,,B01001_022EA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_022EA,,B01001_022EA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_022EA,,B01001_022EA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_022EA,,B01001_022EA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_022M,,B01001_022M
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_022M,,B01001_022M
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_022M,,B01001_022M
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_022M,,B01001_022M
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_022M,,B01001_022M
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_022M,,B01001_022M
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_022MA,,B01001_022MA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_022MA,,B01001_022MA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_022MA,,B01001_022MA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_022MA,,B01001_022MA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_022MA,,B01001_022MA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_022MA,,B01001_022MA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_023E,,B01001_023E
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_023E,,B01001_023E
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_023E,,B01001_023E
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_023E,,B01001_023E
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_023E,,B01001_023E
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_023E,,B01001_023E
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_023EA,,B01001_023EA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_023EA,,B01001_023EA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_023EA,,B01001_023EA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_023EA,,B01001_023EA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_023EA,,B01001_023EA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_023EA,,B01001_023EA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_023M,,B01001_023M
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_023M,,B01001_023M
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_023M,,B01001_023M
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_023M,,B01001_023M
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_023M,,B01001_023M
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_023M,,B01001_023M
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_023MA,,B01001_023MA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_023MA,,B01001_023MA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_023MA,,B01001_023MA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_023MA,,B01001_023MA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_023MA,,B01001_023MA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_023MA,,B01001_023MA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_024E,,B01001_024E
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_024E,,B01001_024E
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_024E,,B01001_024E
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_024E,,B01001_024E
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_024E,,B01001_024E
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_024E,,B01001_024E
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_024EA,,B01001_024EA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_024EA,,B01001_024EA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_024EA,,B01001_024EA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_024EA,,B01001_024EA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_024EA,,B01001_024EA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_024EA,,B01001_024EA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_024M,,B01001_024M
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_024M,,B01001_024M
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_024M,,B01001_024M
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_024M,,B01001_024M
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_024M,,B01001_024M
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_024M,,B01001_024M
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_024MA,,B01001_024MA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_024MA,,B01001_024MA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_024MA,,B01001_024MA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_024MA,,B01001_024MA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_024MA,,B01001_024MA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_024MA,,B01001_024MA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_025E,,B01001_025E
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_025E,,B01001_025E
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_025E,,B01001_025E
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_025E,,B01001_025E
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_025E,,B01001_025E
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_025E,,B01001_025E
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_025EA,,B01001_025EA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_025EA,,B01001_025EA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_025EA,,B01001_025EA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_025EA,,B01001_025EA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_025EA,,B01001_025EA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_025EA,,B01001_025EA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_025M,,B01001_025M
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_025M,,B01001_025M
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_025M,,B01001_025M
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_025M,,B01001_025M
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_025M,,B01001_025M
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_025M,,B01001_025M
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_025MA,,B01001_025MA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_025MA,,B01001_025MA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_025MA,,B01001_025MA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_025MA,,B01001_025MA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_025MA,,B01001_025MA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_025MA,,B01001_025MA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_026E,,B01001_026E
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_026E,,B01001_026E
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_026E,,B01001_026E
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_026E,,B01001_026E
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_026E,,B01001_026E
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_026E,,B01001_026E
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_026EA,,B01001_026EA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_026EA,,B01001_026EA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_026EA,,B01001_026EA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_026EA,,B01001_026EA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_026EA,,B01001_026EA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_026EA,,B01001_026EA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_026M,,B01001_026M
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_026M,,B01001_026M
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_026M,,B01001_026M
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_026M,,B01001_026M
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_026M,,B01001_026M
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_026M,,B01001_026M
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_026MA,,B01001_026MA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_026MA,,B01001_026MA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_026MA,,B01001_026MA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_026MA,,B01001_026MA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_026MA,,B01001_026MA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_026MA,,B01001_026MA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_027E,,B01001_027E
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_027E,,B01001_027E
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_027E,,B01001_027E
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_027E,,B01001_027E
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_027E,,B01001_027E
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_027E,,B01001_027E
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_027EA,,B01001_027EA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_027EA,,B01001_027EA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_027EA,,B01001_027EA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_027EA,,B01001_027EA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_027EA,,B01001_027EA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_027EA,,B01001_027EA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_027M,,B01001_027M
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_027M,,B01001_027M
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_027M,,B01001_027M
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_027M,,B01001_027M
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_027M,,B01001_027M
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_027M,,B01001_027M
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_027MA,,B01001_027MA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_027MA,,B01001_027MA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_027MA,,B01001_027MA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_027MA,,B01001_027MA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_027MA,,B01001_027MA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_027MA,,B01001_027MA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_028E,,B01001_028E
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_028E,,B01001_028E
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_028E,,B01001_028E
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_028E,,B01001_028E
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_028E,,B01001_028E
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_028E,,B01001_028E
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_028EA,,B01001_028EA
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_028EA,,B01001_028EA
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_028EA,,B01001_028EA
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_028EA,,B01001_028EA
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_028EA,,B01001_028EA
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_028EA,,B01001_028EA
"Long Beach city, California",06,43000,2018,Total Population,City,B01001_028M,,B01001_028M
"Long Beach city, California",06,43000,2019,Total Population,City,B01001_028M,,B01001_028M
"Long Beach city, California",06,43000,2020,Total Population,City,B01001_028M,,B01001_028M
"Long Beach city, California",06,43000,2021,Total Population,City,B01001_028M,,B01001_028M
"Long Beach city, California",06,43000,2022,Total Population,City,B01001_028M,,B01001_028M
"Long Beach city, California",06,43000,2023,Total Population,City,B01001_028M,,B01001_028M
